MOF_name,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,LPD,PLD,SA_grav,VF,PSSD,density,Fugacity,chg,bond_length,eps_eff,sig_eff,loading,PC1,PC2
OPT_fcu_sym_12_mc_11_1B_4Br,0.01039092,0.0,0.02078185,0.0,0.0,0.0,0.0,0.00173182,0.0,0.0,0.0,0.0,0.01039092,0.00173182,0.0,0.0,0.00173182,0.0,0.0,0.00259773,6.40177,1.97711,122.937501,0.273809,1.78765488580168,0.3909817166746,1000.0,0.5,1.2,30.0,3.6,1e-07,-4.6820914430156435,1.5516699924570339
OPT_reo_sym_8_mc_9_1B_2NO2,0.0,0.0,0.01156229,0.0,0.0,0.0,0.0,0.00867172,0.0,0.00289057,0.0,0.00578115,0.00578115,0.0,0.0,0.00289057,0.00289057,0.0,0.0,0.00216793,15.17238,7.52158,1137.078989,0.566827,4.89840433786365,0.9076052850378,10000000.0,0.9,1.2,195.0,4.3,8.611774,-2.035082853493003,1.4416000745973236
OPT_rhrb_sym_5_mc_2_sym_5_on_11_2B_2CN,0.0,0.00124813,0.00530457,0.0,0.0,0.00015602,0.0,0.00171619,0.00124813,0.0,0.0,0.0,0.00062407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.10383,18.37633,5940.536748,0.906137,11.9023343208738,5.1115740941203,1000.0,0.0,1.2,30.0,5.1,1e-07,4.708691238826734,0.5718439821705825
OPT_lvtb_sym_5_mc_2_sym_5_on_9_1B_2OH,0.0,0.0,0.01570236,0.0,0.0,0.00092367,0.0,0.00831302,0.0,0.0,0.0,0.0,0.00369467,0.0,0.00369467,0.0,0.0,0.0,0.0,0.0,8.87694,5.91749,3670.89096,0.718812,1.27459238287596,1.610643619763,10000000.0,0.9,1.6,30.0,3.9,4.807966,-1.6267711117400543,-1.0607270989142996
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_4CN_2B_4CN,0.0,0.00207878,0.00394968,0.0,0.0,0.00010394,0.0,0.00031182,0.00207878,0.0,0.0,0.0,0.00041576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.25204,29.40501,5268.121198,0.899638,14.0285137908445,5.2323587355202,10000000.0,0.05,0.2,102.0,4.86,30.80236,6.03402140466341,2.0470617081657023
OPT_fcu_sym_12_mc_11_1B_4CN,0.0,0.01019371,0.02038741,0.0,0.0,0.0,0.0,0.00169895,0.01019371,0.0,0.0,0.0,0.01019371,0.00169895,0.0,0.0,0.00169895,0.0,0.0,0.00254843,6.71591,2.31197,176.683309,0.25938,1.75204844091266,0.6261788372169,1000.0,0.9,1.6,30.0,4.6,1e-07,-4.604644825805748,1.5319255140268233
OPT_stp_sym_5_on_9_sym_7_mc_4_2B_4Br,0.00334095,0.0,0.00605546,0.0,0.00020881,0.0,0.0,0.00020881,0.0,0.0,0.0,0.0,0.00083524,6.96e-05,0.0,0.0,0.0,0.0,0.0,0.0,34.02308,31.73801,1562.972572,0.835083,11.0513022179588,1.4279647876008,33500.0,0.0,1.6,195.0,3.9,0.12556934,2.5005832598839026,3.412617861877819
OPT_csq_sym_5_on_9_sym_8_mc_9_2B_4Br,0.00417061,0.0,0.00755924,0.0,0.0,0.0,0.0,0.00130332,0.0,0.0,0.0,0.0,0.00104265,0.0,0.0,0.00052133,0.00052133,0.0,0.0,0.00039099,39.43731,37.72159,1017.6188,0.752905,15.9590660887201,1.0549144250117,10000000.0,0.9,1.2,195.0,5.1,8.545631,3.3040333521460528,5.353235629053376
OPT_mrc_sym_6_mc_3_1AN_C_1B_2NO2_ntn_edge,0.0,0.0,0.02105205,0.00100248,0.0,0.0,0.0,0.00601487,0.0,0.00601487,0.0,0.01202974,0.00601487,0.0,0.0,0.0,0.00050124,0.0,0.00200496,0.0,5.89193,3.07094,316.254791,0.401245,1.42656080776989,0.7690458978855,1000.0,0.9,1.6,30.0,4.6,1e-07,-4.08538933597596,0.9948863938017317
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.00399401,0.0,0.0,0.00010511,0.0,0.00241743,0.0,0.0,0.0,0.0,0.00042042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.81173,32.59221,7629.816166,0.95368,13.221542026563,9.4371479048422,82500.0,0.5,1.2,195.0,3.6,0.6434984,8.494163250414116,0.10807040024859241
OPT_csq_sym_5_on_9_sym_8_mc_9_1B_4Br,0.0053992,0.0,0.01147331,0.0,0.0,0.0,0.0,0.0033745,0.0,0.0,0.0,0.0,0.0026996,0.0,0.0,0.0013498,0.0013498,0.0,0.0,0.00101235,25.9222,25.01084,556.137856,0.61613,10.8256218648966,0.694123929198,150000.0,0.5,1.2,65.0,4.3,0.17153001,0.39367551483761715,3.905912862849448
OPT_phx_sym_5_mc_2_sym_3_on_2_1B_4H_1B_4H,0.0,0.0,0.00941928,0.0,0.0,0.00040953,0.0,0.00532394,0.0,0.0,0.0,0.0,0.00163814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.06018,10.06832,6013.850122,0.862682,2.15708530540372,3.0351522681613,33500.0,0.0,0.0,105.0,3.6,0.09379554,0.4981678242091276,-2.1289193450134665
OPT_rhrb_sym_5_mc_2_sym_5_on_9_2B_4H,0.0,0.0,0.00617613,0.0,0.0,0.00021297,0.0,0.00362049,0.0,0.0,0.0,0.0,0.00085188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.85109,20.39522,6244.527078,0.919915,10.5923408643904,5.7358088001385,10000000.0,0.0,1.2,30.0,4.3,18.800892,5.024332454751824,0.13026526443360203
OPT_csq_sym_8_mc_9_sym_5_on_11_2B_4CN,0.0,0.00308533,0.00655633,0.0,0.0,0.0,0.0,0.00134983,0.00308533,0.0,0.0,0.0,0.00077133,0.0,0.0,0.00038567,0.00038567,0.0,0.0,0.00028925,42.6514,40.44231,2592.719043,0.781329,16.2263277475507,2.4664901588165,1000.0,0.0,0.0,155.0,3.0,1e-07,4.630511324140828,4.654958118081594
OPT_tfk_sym_5_mc_2_sym_3_on_2_2B_2CN_2B_2CN,0.0,0.0013687,0.00520106,0.0,0.0,0.00013687,0.0,0.00177931,0.0013687,0.0,0.0,0.0,0.00054748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.79257,15.06196,6637.649447,0.904855,4.44358458830457,5.132702203072,550000.0,0.05,0.2,154.0,3.1,2.3052676,2.6022880515938813,-2.005138383110331
OPT_ssa_sym_5_mc_2_sym_5_on_9_2B_2NO2,0.0,0.0,0.00567505,0.0,0.0,0.00019569,0.0,0.00176122,0.0,0.00156553,0.0,0.00313106,0.00078277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.34321,28.16893,3727.272646,0.852763,8.59954074779449,3.1244653274331,10000000.0,0.3,1.6,195.0,4.6,37.528465,2.8939514966287945,1.3930041068026349
OPT_pyr_sym_6_mc_3_sym_3_on_1_2B_4H,0.0,0.0,0.0,0.0,0.15483871,0.038709677,0.0,0.0,0.0,0.309677419,0.0,0.0,0.0,0.0,0.0,0.025806452,0.0,0.0,0.0,0.0,17.18364,14.89005,6432.042458,0.913737,2.351725055,4.56445592,100000.0,0.0,0.0,37.3,2.782,0.205753807,1.8408346304468823,-2.4004840605347066
SR_dnr_v1-4c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_triazine_Ch_2B_2NO2_Ch_1x1x2,0.0,0.0,0.0031172,0.0,0.0,7.34e-05,0.0,0.00091682,0.0,0.00110019,0.0,0.0017603,0.00029338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.04569,64.19687,5103.461943,0.919289,14.05199331,5.725309596,250000.0,0.964,1.1,72.4,3.86,0.785442527,9.218232873934564,4.080757378886928
SR_ycr_v1-3c_triazine_Ch_v2-4c_Cu_1_Ch_1B_2Br_Ch_1x1x1,0.00061028,0.0,0.00244112,0.0,0.0,0.00012206,0.0,0.00061028,0.0,0.00036617,0.0,0.0,0.00048822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.16831,40.88765,3184.285,0.954775,13.649,6.0604,500000.0,0.0,0.0,124.1,3.42,1.842887,7.313734007082098,3.3023927609827908
OPT_pyr_sym_6_mc_3_sym_3_on_2_2B_4H,0.0,0.0,0.00725905,0.0,0.0,0.0,0.0,0.00435543,0.0,0.0,0.0,0.0,0.00096787,0.0,0.0,0.0,8.066e-05,0.0,0.00032262,0.0,17.35999,14.73698,6666.207239,0.911902,2.29333446708517,4.6519271249036,10000000.0,0.9,1.2,65.0,5.1,22.507786,1.911234403733371,-2.51149079568498
OPT_dag_sym_3_on_2_sym_7_mc_4_ntn_edge,0.0,0.0,0.01903404,0.0,0.00317234,0.0,0.0,0.00634468,0.0,0.0,0.0,0.0,0.01268936,0.00105745,0.0,0.0,0.0,0.0,0.0,0.0,6.59236,4.73916,1630.54817,0.636243,1.29731324100482,0.9699604238913,10000000.0,0.0,0.0,55.0,4.1,4.4872394,-2.7933210839211453,-0.08846497634950176
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.00399401,0.0,0.0,0.00010511,0.0,0.00241743,0.0,0.0,0.0,0.0,0.00042042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.81173,32.59221,7629.816166,0.95368,13.221542026563,9.4371479048422,1000.0,0.3,1.6,30.0,3.9,0.00466752,8.494163250414116,0.10807040024859241
OPT_lnj_sym_3_on_2_sym_7_mc_4_2B_2OH_2B_2OH,0.0,0.0,0.00500969,0.0,8.08e-05,0.0,0.0,0.00307045,0.0,0.0,0.0,0.0,0.00032321,2.693e-05,0.00129282,0.0,0.0,0.0,0.0,0.0,27.27972,17.10477,6771.188998,0.914236,5.64311330590805,5.5636772385658,575000.0,0.9,1.6,195.0,4.6,7.845392,3.399656092553193,-1.656221956217107
OPT_lvtb_sym_5_mc_2_sym_5_on_9_1B_4H,0.0,0.0,0.01796746,0.0,0.0,0.00105691,0.0,0.00951218,0.0,0.0,0.0,0.0,0.00422764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98539,6.62164,4221.049522,0.747498,1.36670799157775,1.6719247815125,575000.0,0.9,1.6,30.0,3.9,0.48806155,-1.3189015870837992,-1.294721183588838
OPT_ucp_sym_5_mc_2_sym_3_on_2_ntn_edge_1B_2CN,0.0,0.00118329,0.01301618,0.0,0.0,0.00118329,0.0,0.00473316,0.00118329,0.0,0.0,0.0,0.00473316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.66482,12.70809,2653.433966,0.771378,4.93379406564115,1.7566896274705,10000000.0,0.0,0.0,105.0,4.1,11.511897,-0.18656734113101184,0.4993326390213351
OPT_reo_sym_8_mc_9_2B_4Br,0.00527484,0.0,0.00923096,0.0,0.0,0.0,0.0,0.00263742,0.0,0.0,0.0,0.0,0.00263742,0.0,0.0,0.00131871,0.00131871,0.0,0.0,0.00098903,22.96054,10.8165,1042.748929,0.702452,8.2596761280718,0.8484216434854,10000000.0,0.0,1.6,30.0,3.9,2.1515865,-0.5333545553823027,2.212591778713353
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.00399401,0.0,0.0,0.00010511,0.0,0.00241743,0.0,0.0,0.0,0.0,0.00042042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.81173,32.59221,7629.816166,0.95368,13.221542026563,9.4371479048422,1000.0,0.3,1.6,30.0,4.6,0.00536537,8.494163250414116,0.10807040024859241
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_2Br_2B_2Br,0.00106308,0.0,0.0040397,0.0,0.0,0.00010631,0.0,0.001382,0.0,0.0,0.0,0.0,0.00042523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.76644,29.91156,3872.519883,0.936332,14.0388777807935,4.0576306549052,1000.0,0.05,1.13,35.0,4.42,1e-07,5.487867033551451,2.7815810379926913
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_2Br_2B_2Br,0.00106308,0.0,0.0040397,0.0,0.0,0.00010631,0.0,0.001382,0.0,0.0,0.0,0.0,0.00042523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.76644,29.91156,3872.519883,0.936332,14.0388777807935,4.0576306549052,1000.0,0.05,1.13,62.0,4.42,1e-07,5.487867033551451,2.7815810379926913
OPT_lnj_sym_3_on_2_sym_7_mc_4_2B_2F_2B_2F,0.0,0.0,0.00498362,0.0,8.038e-05,0.0,0.00128609,0.00176838,0.0,0.0,0.0,0.0,0.00032152,2.679e-05,0.0,0.0,0.0,0.0,0.0,0.0,28.21265,18.11616,6320.333223,0.925114,5.77167173275469,5.4433965053765,57500.0,0.9,1.6,195.0,5.3,1.6569941,3.420024717518398,-1.3917450272062282
OPT_stu_sym_5_mc_2_sym_3_on_2_2B_2SH_2B_2SH,0.0,0.0,0.00460492,0.0,0.0,0.00012118,0.0,0.00278719,0.0,0.0,0.0,0.0,0.00048473,0.0,0.0,0.0,0.0,0.00121182,0.0,0.0,37.79863,29.59737,5895.273786,0.919552,10.1582692269171,5.3563154911856,1000.0,0.0,1.2,30.0,5.1,5.8174133e-05,5.09843638174162,0.5243434638608397
OPT_fcu_sym_12_mc_11_1B_4Br,0.01039092,0.0,0.02078185,0.0,0.0,0.0,0.0,0.00173182,0.0,0.0,0.0,0.0,0.01039092,0.00173182,0.0,0.0,0.00173182,0.0,0.0,0.00259773,6.40177,1.97711,122.937501,0.273809,1.78765488580168,0.3909817166746,575000.0,0.0,1.2,195.0,4.3,1.2935013,-4.6820914430156435,1.5516699924570339
OPT_stp_sym_5_on_9_sym_7_mc_4_2B_4H,0.0,0.0,0.00600306,0.0,0.000207,0.0,0.0,0.00351904,0.0,0.0,0.0,0.0,0.00082801,6.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,36.37219,34.13556,5946.471091,0.911629,11.0117972988173,5.1758332503421,1000.0,0.0,1.2,30.0,3.6,1e-07,5.341515132965285,0.8894084762893734
OPT_reo_sym_8_mc_9_1B_4Br,0.0057177,0.0,0.0114354,0.0,0.0,0.0,0.0,0.0057177,0.0,0.0,0.0,0.0,0.0057177,0.0,0.0,0.00285885,0.00285885,0.0,0.0,0.00214414,15.5567,8.64144,745.147925,0.583039,4.96252090616416,0.6152701637318,15000.0,0.0,1.6,30.0,4.6,0.00124145,-2.074132656020928,1.6865928757089776
OPT_the_sym_8_mc_9_sym_3_on_2_2B_2NH2,0.0,0.0,0.0064506,0.0,0.0,0.0,0.0,0.0064506,0.0,0.0,0.00172016,0.0,0.00086008,0.0,0.0,0.00043004,0.00043004,0.0,0.0,0.00032253,34.12524,24.27926,4227.365575,0.864995,9.2752562260246,3.6494293667974,82500.0,0.0,1.6,195.0,5.3,3.0469482,3.290488340676403,1.1499734733302724
OPT_lnj_sym_3_on_2_sym_7_mc_4_2B_2F_ntn_edge,0.0,0.0,0.008102,0.0,0.00021321,0.0,0.00170568,0.00298495,0.0,0.0,0.0,0.0,0.00085284,7.107e-05,0.0,0.0,0.0,0.0,0.0,0.0,21.42696,12.6995,5350.083467,0.877436,4.58568376395181,3.296445949477,575000.0,0.0,1.2,30.0,3.6,0.86217344,1.4304774831019227,-1.0973263794333672
OPT_stp_sym_5_on_9_sym_7_mc_4_2B_2F,0.0,0.0,0.00602436,0.0,0.00020774,0.0,0.00166189,0.00186963,0.0,0.0,0.0,0.0,0.00083095,6.925e-05,0.0,0.0,0.0,0.0,0.0,0.0,34.98892,33.1565,4731.743635,0.896446,11.1282197725791,3.9805976644014,1000.0,0.0,1.2,30.0,3.6,1e-07,4.476540007466132,1.5910881320910006
OPT_csq_sym_8_mc_9_sym_5_on_11_2B_4CN,0.0,0.00308533,0.00655633,0.0,0.0,0.0,0.0,0.00134983,0.00308533,0.0,0.0,0.0,0.00077133,0.0,0.0,0.00038567,0.00038567,0.0,0.0,0.00028925,42.6514,40.44231,2592.719043,0.781329,16.2263277475507,2.4664901588165,10000000.0,0.9,1.2,195.0,3.6,51.513245,4.630511324140828,4.654958118081594
OPT_stp_sym_5_on_9_sym_7_mc_4_1B_4Br,0.00461515,0.0,0.00980719,0.0,0.00057689,0.0,0.0,0.00057689,0.0,0.0,0.0,0.0,0.00230757,0.0001923,0.0,0.0,0.0,0.0,0.0,0.0,21.38665,20.25673,1078.273349,0.723976,7.86503174885529,0.936102436859,10000000.0,0.0,1.2,95.0,3.6,6.4970827,0.018630967893296754,2.4035122484370097
OPT_qza_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.0,0.0,0.196969697,0.03030303,0.0,0.015151515,0.0,0.348484848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.84345,23.38878,7522.609851,0.941528,3.613834828,7.51953927,8000000.0,0.0,0.0,125.0,3.75,40.76076254,4.370664646430936,-2.6669752897457046
OPT_ibe_sym_6_mc_3_sym_3_on_2_1B_2OH_ntn_edge,0.0,0.0,0.01626247,0.0,0.0,0.0,0.0,0.00894436,0.0,0.0,0.0,0.0,0.00325249,0.0,0.00325249,0.0,0.00027104,0.0,0.00108416,0.0,10.35852,5.99156,2996.300946,0.729243,2.09257007384303,1.5696322290064,1000.0,0.05,0.2,154.0,4.86,0.14774084,-1.565136874638697,-0.6240388859907315
OPT_lim_sym_5_mc_2_sym_3_on_2_1B_4CN_ntn_edge,0.0,0.01149639,0.02874098,0.0,0.0,0.00143705,0.0,0.00431115,0.01149639,0.0,0.0,0.0,0.0057482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62005,4.57983,130.961462,0.222298,1.48860850375734,0.7238683560393,150000.0,0.3,1.6,65.0,3.9,0.1265781,-4.6629449245561805,1.6334095887400353
OPT_the_sym_8_mc_9_sym_3_on_2_2B_2CH3,0.0,0.0,0.00642333,0.00171289,0.0,0.0,0.0,0.00813621,0.0,0.0,0.0,0.0,0.00085644,0.0,0.0,0.00042822,0.00042822,0.0,0.0,0.00032117,33.53463,24.18742,4230.032046,0.847687,9.95906999283839,3.7030634473425,82500.0,0.0,1.6,195.0,5.3,3.2238505,3.3085141335505113,1.2894266125170082
OPT_reo_sym_8_mc_9_ntn_edge,0.0,0.0,0.0,0.0,0.0,0.129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096774194,0.0,0.0,0.0,9.45244,2.8319,218.680783,0.303881,2.846698156,0.493814822,8000000.0,0.3,1.1,70.0,4.05,1.396842173,-4.159901892751885,1.7686448761151181
OPT_csq_sym_5_on_9_sym_8_mc_9_2B_4Br,0.00417061,0.0,0.00755924,0.0,0.0,0.0,0.0,0.00130332,0.0,0.0,0.0,0.0,0.00104265,0.0,0.0,0.00052133,0.00052133,0.0,0.0,0.00039099,39.43731,37.72159,1017.6188,0.752905,15.9590660887201,1.0549144250117,1000.0,0.9,1.6,65.0,5.3,1e-07,3.3040333521460528,5.353235629053376
OPT_reo_sym_8_mc_9_ntn_edge,0.0,0.0,0.0,0.0,0.0,0.129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096774194,0.0,0.0,0.0,9.45244,2.8319,218.680783,0.303881,2.846698156,0.493814822,9000000.0,0.3,1.1,50.0,4.05,1.063014962,-4.159901892751885,1.7686448761151181
OPT_fog_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.0041669,0.0,0.0,0.00010966,0.0,0.00252207,0.0,0.0,0.0,0.0,0.00043862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.04139,24.00551,7763.379427,0.944068,5.21038489835221,7.7574869902393,10000000.0,0.0,1.6,30.0,4.6,23.20063,5.001406112022306,-2.322367879169438
OPT_lvtb_sym_5_mc_2_sym_5_on_9_1B_4H,0.0,0.0,0.01796746,0.0,0.0,0.00105691,0.0,0.00951218,0.0,0.0,0.0,0.0,0.00422764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98539,6.62164,4221.049522,0.747498,1.36670799157775,1.6719247815125,10000000.0,0.0,1.6,65.0,5.3,7.668414,-1.3189015870837992,-1.294721183588838
OPT_the_sym_8_mc_9_sym_3_on_2_2B_2NH2,0.0,0.0,0.0064506,0.0,0.0,0.0,0.0,0.0064506,0.0,0.0,0.00172016,0.0,0.00086008,0.0,0.0,0.00043004,0.00043004,0.0,0.0,0.00032253,34.12524,24.27926,4227.365575,0.864995,9.2752562260246,3.6494293667974,57500.0,0.0,1.6,195.0,5.3,2.247164,3.290488340676403,1.1499734733302724
OPT_csq_sym_5_on_9_sym_8_mc_9_1B_4Br,0.0053992,0.0,0.01147331,0.0,0.0,0.0,0.0,0.0033745,0.0,0.0,0.0,0.0,0.0026996,0.0,0.0,0.0013498,0.0013498,0.0,0.0,0.00101235,25.9222,25.01084,556.137856,0.61613,10.8256218648966,0.694123929198,10000000.0,0.5,1.6,30.0,5.3,1.379799,0.39367551483761715,3.905912862849448
OPT_lim_sym_5_mc_2_sym_3_on_2_1B_4CN_ntn_edge,0.0,0.01149639,0.02874098,0.0,0.0,0.00143705,0.0,0.00431115,0.01149639,0.0,0.0,0.0,0.0057482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62005,4.57983,130.961462,0.222298,1.48860850375734,0.7238683560393,10000000.0,0.9,1.6,65.0,4.6,1.2695185,-4.6629449245561805,1.6334095887400353
OPT_ssa_sym_5_mc_2_sym_5_on_11_2B_4H,0.0,0.0,0.00503892,0.0,0.0,0.0001482,0.0,0.00281587,0.0,0.0,0.0,0.0,0.00059281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.13119,28.49628,6943.79445,0.93309,6.74612276035756,6.3399096872507,1000.0,0.5,1.2,30.0,4.3,0.00034904,4.884065046267097,-1.0613315916824335
OPT_ssa_sym_5_mc_2_sym_5_on_11_2B_2OH,0.0,0.0,0.00489349,0.0,0.0,0.00014393,0.0,0.0027346,0.0,0.0,0.0,0.0,0.0005757,0.0,0.00115141,0.0,0.0,0.0,0.0,0.0,31.18225,27.62958,6009.410104,0.914186,6.8765334917464,5.3050424921537,10000000.0,0.0,0.0,55.0,3.6,20.88897,4.159186364180763,-0.4647054583671642
OPT_ucp_sym_5_mc_2_sym_3_on_2_2B_2Br_2B_2Br,0.00106308,0.0,0.0040397,0.0,0.0,0.00010631,0.0,0.001382,0.0,0.0,0.0,0.0,0.00042523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.76644,29.91156,3872.519883,0.936332,14.0388777807935,4.0576306549052,77500.0,0.3,1.13,197.0,5.08,3.1700764,5.487867033551451,2.7815810379926913
OPT_ftw_sym_12_mc_11_sym_5_on_11_2B_2NO2,0.0,0.0,0.01388686,0.0,0.0,0.0,0.0,0.0047651,0.0,0.0032675,0.0,0.00653499,0.00163375,0.00027229,0.0,0.0,0.00027229,0.0,0.0,0.00040844,16.78453,7.88788,2654.228125,0.69485,4.95112777931458,1.5283523925287,1000.0,0.3,1.13,62.0,4.42,1e-07,-0.9185877091260612,0.4854542959807299
OPT_sur_sym_5_mc_2_sym_3_on_2_2B_4H_2B_4H,0.0,0.0,0.00502317,0.0,0.0,0.00013219,0.0,0.00304034,0.0,0.0,0.0,0.0,0.00052876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.78949,22.37726,7616.919879,0.940729,3.65507381251597,7.5036357295981,575000.0,0.0,1.6,65.0,4.6,2.5935254,4.271508386180916,-2.77081127717253
OPT_ssa_sym_5_mc_2_sym_5_on_9_2B_2CN,0.0,0.00157718,0.00571727,0.0,0.0,0.00019715,0.0,0.00177432,0.00157718,0.0,0.0,0.0,0.00078859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95213,28.63999,4628.743918,0.865199,8.8234211530821,3.8169508465065,82500.0,0.0,1.6,195.0,5.3,2.9013681,3.4238852076683957,0.9143904302269144
OPT_reo_sym_8_mc_9_1B_4Br,0.0057177,0.0,0.0114354,0.0,0.0,0.0,0.0,0.0057177,0.0,0.0,0.0,0.0,0.0057177,0.0,0.0,0.00285885,0.00285885,0.0,0.0,0.00214414,15.5567,8.64144,745.147925,0.583039,4.96252090616416,0.6152701637318,10000000.0,0.9,1.6,30.0,5.3,1.3382155,-2.074132656020928,1.6865928757089776
OPT_stp_sym_5_on_9_sym_7_mc_4_1B_4Br,0.00461515,0.0,0.00980719,0.0,0.00057689,0.0,0.0,0.00057689,0.0,0.0,0.0,0.0,0.00230757,0.0001923,0.0,0.0,0.0,0.0,0.0,0.0,21.38665,20.25673,1078.273349,0.723976,7.86503174885529,0.936102436859,15000.0,0.9,1.6,195.0,4.6,0.44404387,0.018630967893296754,2.4035122484370097
OPT_lim_sym_5_mc_2_sym_3_on_2_1B_2OH_ntn_edge,0.0,0.0,0.03560945,0.0,0.0,0.00178047,0.0,0.0195852,0.0,0.0,0.0,0.0,0.00712189,0.0,0.00712189,0.0,0.0,0.0,0.0,0.0,6.1057,4.97093,117.752316,0.224697,1.4288646009965,0.7637753442875,575000.0,0.3,1.6,95.0,3.9,0.5495174,-4.602337754073855,1.6454003347619262
OPT_rhrb_sym_5_mc_2_sym_5_on_11_2B_2NH2,0.0,0.0,0.00538278,0.0,0.0,0.00015832,0.0,0.00427456,0.0,0.0,0.00126654,0.0,0.00063327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.77957,19.66251,6159.43034,0.911288,11.9927182750354,5.6338586676415,15000.0,0.0,1.2,95.0,3.6,0.05286098,5.138846920720935,0.4849769660833696
OPT_lim_sym_5_mc_2_sym_3_on_2_1B_4CN_ntn_edge,0.0,0.01149639,0.02874098,0.0,0.0,0.00143705,0.0,0.00431115,0.01149639,0.0,0.0,0.0,0.0057482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62005,4.57983,130.961462,0.222298,1.48860850375734,0.7238683560393,1500000.0,0.0,1.6,195.0,4.6,1.8421081,-4.6629449245561805,1.6334095887400353
SR_tfp_v1-3c_B_Ch_v2-4c_Cu_1_Ch_v3-3c_B_Ch_2B_2SH_Ch_1x1x2,0.0,0.0,0.00226869,0.0,0.0,4.93e-05,0.0,0.00138094,0.0,0.0,0.0,0.0,0.00019728,0.0,0.0,0.0,0.0,0.00059183,0.0,0.0,59.35219,57.05724,5921.765,0.953351,16.13758,9.232019,1000000.0,0.964,1.1,72.4,3.86,4.941184,10.228086669520138,2.630037604694745
OPT_phx_sym_5_mc_2_sym_3_on_2_1B_4H_1B_4H,0.0,0.0,0.00941928,0.0,0.0,0.00040953,0.0,0.00532394,0.0,0.0,0.0,0.0,0.00163814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.06018,10.06832,6013.850122,0.862682,2.15708530540372,3.0351522681613,575000.0,0.0,1.6,30.0,3.9,0.7974651,0.4981678242091276,-2.1289193450134665
OPT_stp_sym_7_mc_4_sym_5_on_11_1B_2NH2,0.0,0.0,0.0,0.0,0.194244604,0.043165468,0.021582734,0.0,0.0,0.151079137,0.0,0.086330935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.86535,22.81836,3828.559002,0.837202,7.503836991,2.790684664,250000.0,0.9,1.1,70.0,4.05,0.848352613,1.9220526581434696,0.7887293185609284
OPT_stx_sym_5_mc_2_sym_3_on_2_2B_2F_2B_2F,0.0,0.0,0.00480091,0.0,0.0,0.00012634,0.0012634,0.00164242,0.0,0.0,0.0,0.0,0.00050536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.55853,19.52927,6295.555857,0.933946,8.51514821441877,6.0564056331815,10000000.0,0.0,0.0,55.0,3.6,23.624607,4.516487582844862,-0.690096831082529
